6,9
6,12
6,15
6,18
6,21
6,24
6,27
6,30
6,33
6,36
6,39
6,42
6,45
6,48
6,51
6,54
6,57
6,60
9,9
9,12
9,15
9,18
9,21
9,24
9,27
9,30
9,33
9,36
9,39
9,42
9,45
9,48
9,51
9,54
9,57
9,60
12,9
12,12
12,15
12,18
12,21
12,24
12,27
12,30
12,33
12,36
12,39
12,42
12,45
12,48
12,51
12,54
12,57
12,60
15,9
15,12
15,15
15,18
15,21
15,24
15,27
15,30
15,33
15,36
15,39
15,42
15,45
15,48
15,51
15,54
15,57
15,60
18,9
18,12
18,15
18,18
18,21
18,24
18,27
18,30
18,33
18,36
18,39
18,42
18,45
18,48
18,51
18,54
18,57
18,60
21,9
21,12
21,15
21,18
21,21
21,24
21,27
21,30
21,33
21,36
21,39
21,42
21,45
21,48
21,51
21,54
21,57
21,60
24,9
24,12
24,15
24,18
24,21
24,24
24,27
24,30
24,33
24,36
24,39
24,42
24,45
24,48
24,51
24,54
24,57
24,60
27,9
27,12
27,15
27,18
27,21
27,24
27,27
27,30
27,33
27,36
27,39
27,42
27,45
27,48
27,51
27,54
27,57
27,60
30,9
30,12
30,15
30,18
30,21
30,24
30,27
30,30
30,33
30,36
30,39
30,42
30,45
30,48
30,51
30,54
30,57
30,60
33,9
33,12
33,15
33,18
33,21
33,24
33,27
33,30
33,33
33,36
33,39
33,42
33,45
33,48
33,51
33,54
33,57
33,60
36,9
36,12
36,15
36,18
36,21
36,24
36,27
36,30
36,33
36,36
36,39
36,42
36,45
36,48
36,51
36,54
36,57
36,60
39,9
39,12
39,15
39,18
39,21
39,24
39,27
39,30
39,33
39,36
39,39
39,42
39,45
39,48
39,51
39,54
39,57
39,60
42,9
42,12
42,15
42,18
42,21
42,24
42,27
42,30
42,33
42,36
42,39
42,42
42,45
42,48
42,51
42,54
42,57
42,60
45,9
45,12
45,15
45,18
45,21
45,24
45,27
45,30
45,33
45,36
45,39
45,42
45,45
45,48
45,51
45,54
45,57
45,60
48,9
48,12
48,15
48,18
48,21
48,24
48,27
48,30
48,33
48,36
48,39
48,42
48,45
48,48
48,51
48,54
48,57
48,60
51,9
51,12
51,15
51,18
51,21
51,24
51,27
51,30
51,33
51,36
51,39
51,42
51,45
51,48
51,51
51,54
51,57
51,60
54,9
54,12
54,15
54,18
54,21
54,24
54,27
54,30
54,33
54,36
54,39
54,42
54,45
54,48
54,51
54,54
54,57
54,60
57,9
57,12
57,15
57,18
57,21
57,24
57,27
57,30
57,33
57,36
57,39
57,42
57,45
57,48
57,51
57,54
57,57
57,60
60,9
60,12
60,15
60,18
60,21
60,24
60,27
60,30
60,33
60,36
60,39
60,42
60,45
60,48
60,51
60,54
60,57
60,60
63,9
63,12
63,15
63,18
63,21
63,24
63,27
63,30
63,33
63,36
63,39
63,42
63,45
63,48
63,51
63,54
63,57
63,60
