1,66
1,13
1,19
1,30
1,36
1,48
1,50
1,54
3,60
1,64
3,48
3,54
3,59
3,47
3,53
16,5
16,8
16,22
16,25
16,39
16,42
16,56
16,59
16,2
16,19
16,36
16,53
18,66
18,68
21,47
21,14
21,31
21,51
21,66
21,13
21,30
21,47
21,50
21,64
23,66
23,68
34,5
34,8
34,14
34,22
34,25
34,39
34,42
34,51
34,56
34,59
34,2
39,66
40,66
39,13
39,19
39,30
39,47
39,50
39,53
39,64
40,68
49,5
49,8
49,22
49,25
49,2
49,19
52,39
52,42
52,56
52,59
52,36
52,53
54,14
54,31
54,13
54,30
57,51
57,68
57,47
57,50
57,64
63,36
63,37
66,8
66,22
66,7
66,23
68,5
68,7
68,14
68,23
68,25
68,31
68,39
68,42
68,51
68,56
68,59
68,68
68,2
1,2
